Date,AAPL,TSLA,MSFT,GOOGL,AMZN,NVDA,AAPL_Prev,AAPL_MA7,TSLA_Prev,TSLA_MA7,MSFT_Prev,MSFT_MA7,GOOGL_Prev,GOOGL_MA7,AMZN_Prev,AMZN_MA7,NVDA_Prev,NVDA_MA7
2020-06-23 00:00:00-04:00,89.18992614746094,66.78533172607422,193.80221557617188,72.8507080078125,138.2205047607422,9.41960620880127,87.32598876953125,85.98484802246094,66.28800201416016,66.34076145717076,192.5160369873047,187.95127650669642,72.18787384033203,71.75089590890067,135.6909942626953,133.11535862513952,9.496113777160645,9.246487753731865
2020-06-24 00:00:00-04:00,87.61554718017578,64.0566635131836,189.8956451416016,71.29414367675781,136.72000122070312,9.205796241760254,89.18992614746094,86.57824053083148,66.78533172607422,66.05457087925502,193.80221557617188,189.1716526576451,72.8507080078125,71.83591679164341,138.2205047607422,134.27050127301897,9.41960620880127,9.255280494689941
2020-06-25 00:00:00-04:00,88.77867126464844,65.73200225830078,192.29527282714844,71.71214294433594,137.72900390625,9.459477424621582,87.61554718017578,87.02180480957031,64.0566635131836,66.09123774937221,189.8956451416016,190.09995814732142,71.29414367675781,71.79774148123605,136.72000122070312,135.26557268415178,9.205796241760254,9.315301213945661
2020-06-26 00:00:00-04:00,86.05088806152344,63.982666015625,188.4462738037109,67.8028335571289,134.64349365234375,9.125558853149414,88.77867126464844,87.09271785191127,65.73200225830078,65.78599984305245,192.29527282714844,190.38653564453125,71.71214294433594,71.15794154575893,137.72900390625,135.63621520996094,9.459477424621582,9.303767476763044
2020-06-29 00:00:00-04:00,88.0340805053711,67.29000091552734,190.4715576171875,69.5261001586914,134.0189971923828,9.170411109924316,86.05088806152344,87.44207763671875,63.982666015625,65.83733367919922,188.4462738037109,190.67723301478796,67.8028335571289,70.89526803152901,134.64349365234375,135.82478550502233,9.125558853149414,9.301204136439733
2020-06-30 00:00:00-04:00,88.76895141601562,71.98733520507812,195.3379669189453,70.56512451171875,137.9409942626953,9.467206001281738,88.0340805053711,87.96629333496094,67.29000091552734,66.58885737827846,190.4715576171875,191.82356698172433,69.5261001586914,70.84841809953961,134.0189971923828,136.42342703683036,9.170411109924316,9.334881373814174
2020-07-01 00:00:00-04:00,88.60104370117188,74.64199829101562,196.4801788330078,71.7569351196289,143.93499755859375,9.499348640441896,88.76895141601562,88.14844403948102,71.98733520507812,67.78228541782924,195.3379669189453,192.38987295968192,70.56512451171875,70.78685542515346,137.9409942626953,137.60114179338728,9.467206001281738,9.335343497140068
2020-07-02 00:00:00-04:00,88.60104370117188,80.57733154296875,197.9774932861328,73.14678955078125,144.51499938964844,9.58133602142334,88.60104370117188,88.06431797572544,74.64199829101562,69.75257110595703,196.4801788330078,192.98634120396204,71.7569351196289,70.82915278843471,143.93499755859375,138.50035531180245,9.499348640441896,9.358447756086077
2020-07-06 00:00:00-04:00,90.97113800048828,91.43866729736328,202.2392578125,74.62571716308594,152.8520050048828,9.807605743408203,88.60104370117188,88.54368809291294,80.57733154296875,73.66428593226841,197.9774932861328,194.74971444266183,73.14678955078125,71.30509185791016,144.51499938964844,140.804927280971,9.58133602142334,9.444420542035784
2020-07-07 00:00:00-04:00,90.68887329101562,92.65733337402344,199.88763427734372,74.14153289794922,150.00599670410156,9.840001106262209,90.97113800048828,88.81657409667969,91.43866729736328,77.51076180594308,202.2392578125,195.83433750697546,74.62571716308594,71.6521475655692,152.8520050048828,142.55878339494978,9.807605743408203,9.498781067984444
2020-07-08 00:00:00-04:00,92.80103302001952,91.05867004394533,204.28372192382807,74.82227325439453,154.0554962158203,10.183143615722656,90.68887329101562,89.78088051932198,92.65733337402344,81.37876238141742,199.88763427734372,198.0968300955636,74.14153289794922,72.65492466517857,150.00599670410156,145.33192661830358,9.840001106262209,9.649864605494908
2020-07-09 00:00:00-04:00,93.20008087158205,92.9520034790039,205.7139129638672,75.57169342041016,159.13150024414062,10.475202560424805,92.80103302001952,90.51888057163784,91.05867004394533,85.04476274762835,204.28372192382807,200.27430943080358,74.82227325439453,73.51858084542411,154.0554962158203,148.91942705426897,10.183143615722656,9.836263384137835
2020-07-10 00:00:00-04:00,93.3631362915039,102.97666931152344,205.0899810791016,76.58435821533203,160.0,10.445549964904783,93.20008087158205,91.17519269670758,92.9520034790039,89.47181047712054,205.7139129638672,201.6674543108259,75.57169342041016,74.37847137451172,159.13150024414062,152.07071358816964,10.475202560424805,9.976026807512556
2020-07-13 00:00:00-04:00,92.9324188232422,99.8040008544922,198.7550506591797,75.2517318725586,155.1999969482422,10.019922256469728,93.3631362915039,91.79396057128906,102.97666931152344,93.0663822719029,205.0899810791016,201.992436000279,76.58435821533203,74.87772805350167,160.0,153.67999921526228,10.445549964904783,10.050394466945104
2020-07-14 00:00:00-04:00,94.4703140258789,101.12000274658205,199.983642578125,75.68116760253906,154.1999969482422,10.3436279296875,92.9324188232422,92.63242776053292,99.8040008544922,96.0010495867048,198.7550506591797,202.2790287562779,75.2517318725586,75.23978206089565,155.1999969482422,155.0635702950614,10.019922256469728,10.159293310982841
2020-07-15 00:00:00-04:00,95.12002563476562,103.06732940673828,199.68605041503903,75.48311614990234,150.44349670410156,10.194357872009276,94.4703140258789,93.22512599400112,101.12000274658205,97.66228703090123,199.983642578125,201.9142848423549,75.68116760253906,75.36226763044085,154.1999969482422,154.71949768066406,10.3436279296875,10.214543615068708
2020-07-16 00:00:00-04:00,93.94957733154295,100.04266357421876,195.7314910888672,75.38558959960938,149.9949951171875,10.102157592773438,95.12002563476562,93.6909408569336,103.06732940673828,98.7173342023577,199.68605041503903,201.32055010114397,75.48311614990234,75.5399900163923,150.44349670410156,154.71792602539062,10.194357872009276,10.25199454171317
2020-07-17 00:00:00-04:00,93.759765625,100.05599975585938,194.73324584960935,75.48162078857422,148.09849548339844,10.16869068145752,93.94957733154295,93.82790265764508,100.04266357421876,100.00266701834542,195.7314910888672,199.95619637625558,75.38558959960938,75.63418252127511,149.9949951171875,153.86692592075892,10.102157592773438,10.24992983681815
2020-07-20 00:00:00-04:00,95.73564910888672,109.53333282470705,203.10313415527344,77.81996154785156,159.8419952392578,10.476945877075195,93.759765625,94.19012669154576,100.05599975585938,102.37142835344589,194.73324584960935,199.5832279750279,75.48162078857422,75.95536368233817,148.09849548339844,153.96842520577567,10.16869068145752,10.25017888205392
2020-07-21 00:00:00-04:00,94.41433715820312,104.55733489990234,200.36753845214844,77.42582702636719,156.9145050048828,10.295283317565918,95.73564910888672,94.34029824393136,109.53333282470705,102.5972377232143,203.10313415527344,198.9085933140346,77.81996154785156,76.07557351248605,159.8419952392578,153.52764020647322,10.476945877075195,10.228712218148369
2020-07-22 00:00:00-04:00,94.67958068847656,106.15533447265624,203.2470703125,77.87020874023438,154.99549865722656,10.405177116394045,94.41433715820312,94.5898927961077,104.55733489990234,103.50457109723773,200.36753845214844,199.55031040736608,77.42582702636719,76.44964163643974,156.9145050048828,153.49842616489954,10.295283317565918,10.283748626708984
2020-07-23 00:00:00-04:00,90.37010955810548,100.87133026123048,194.4069061279297,75.47665405273438,149.32749938964844,10.097169876098633,94.67958068847656,94.00414930071149,106.15533447265624,103.46904645647324,203.2470703125,198.7536337716239,77.87020874023438,76.42042541503906,154.99549865722656,152.80235508510046,10.405177116394045,10.248540333339147
2020-07-24 00:00:00-04:00,90.146240234375,94.46666717529295,193.2167205810547,75.05168914794922,150.44549560546875,10.161712646484377,90.37010955810548,93.29360852922711,100.87133026123048,102.2403804234096,194.4069061279297,197.8294437953404,75.47665405273438,76.35879298618862,149.32749938964844,152.8026406424386,10.097169876098633,10.243876729692731
2020-07-27 00:00:00-04:00,92.28273010253906,102.63999938964844,195.6643218994141,76.10763549804688,152.760498046875,10.387985229492188,90.146240234375,93.05548749651227,94.46666717529295,102.61142839704242,193.2167205810547,197.8198481968471,75.05168914794922,76.46194240025112,150.44549560546875,153.19771248953683,10.161712646484377,10.284709249223981
